,Index,ra,dec,tce_delivname,tce_datalink_dvr,tce_datalink_dvs,tce_nkoi,kepid,tce_plnt_num,tce_num_transits,tce_max_sngle_ev,tce_max_mult_ev,tce_fwm_sra_err,tce_fwm_sra,tce_fwm_sdec_err,tce_fwm_sdec,tce_fwm_srao_err,tce_fwm_srao,tce_fwm_sdeco_err,tce_fwm_sdeco,tce_fwm_prao_err,tce_fwm_prao,tce_fwm_pdeco_err,tce_fwm_pdeco,tce_fwm_stat,tce_dicco_mdec_err,tce_dicco_mdec,tce_dicco_mra_err,tce_dicco_mra,tce_dicco_msky_err,tce_dicco_msky,tce_dicco_fdec_err,tce_dicco_fdec,tce_dicco_fra_err,tce_dicco_fra,tce_dicco_fsky_err,tce_dicco_fsky,tce_dikco_mdec_err,tce_dikco_mdec,tce_dikco_mra_err,tce_dikco_mra,tce_dikco_msky_err,tce_dikco_msky,tce_dikco_fdec_err,tce_dikco_fdec,tce_dikco_fra_err,tce_dikco_fra,tce_dikco_fsky_err,tce_dikco_fsky,tce_bin_oedp_stat,tce_full_conv,tce_limbdark_mod,tce_ldm_coeff4,tce_ldm_coeff3,tce_ldm_coeff2,tce_ldm_coeff1,tce_trans_mod,tce_model_snr,tce_model_dof,tce_model_chisq,tce_time0bk_err,tce_time0bk,tce_eccen_err,tce_eccen,tce_longp_err,tce_longp,tce_prad_err,tce_prad,tce_sma_err,tce_sma,tce_impact_err,tce_impact,tce_duration_err,tce_duration,tce_ingress_err,tce_ingress,tce_depth_err,tce_depth,tce_period_err,tce_period,tce_ror_err,tce_ror,tce_dor_err,tce_dor,tce_incl_err,tce_incl,tce_eqt_err,tce_eqt,tce_steff_err,tce_steff,tce_slogg_err,tce_slogg,tce_smet_err,tce_smet,rowupdate,tce_robstat,tce_dof2,tce_dof1,tce_chisq2,tce_chisq1,tce_mesmad,tce_minmes,tce_minmesd,tce_maxmes,tce_maxmesd,tce_quarters,tce_steff_prov,tce_slogg_prov,tce_smet_prov,tce_sradius_prov,tce_sradius_err,tce_sradius,tce_rmesmad,tce_rsnrmes,tce_rminmes,tce_time0_err,tce_time0,tce_ioflag,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd,av_vf_pc,av_vf_pc_err,av_vf_afp,av_vf_afp_err,av_vf_ntp,av_vf_ntp_err,av_pp_pc,av_pp_afp,av_pp_ntp,av_training_set,av_pred_class,tce_chisqgofdof,tce_chisqgof,tce_insol_err,tce_insol,tcet_period_err,tcet_period,tcet_time0bk_err,tcet_time0bk,tcet_time0_err,tcet_time0,tcet_duration_err,tcet_duration,tcet_ingress_err,tcet_ingress,tcet_depth_err,tcet_depth,tcet_full_conv,tcet_model_chisq,tcet_model_dof,wst_robstat,wst_depth,wst_depth_err,tce_mesmedian,tce_albedo,tce_albedo_err,tce_ptemp,tce_ptemp_err,tce_albedo_stat,tce_ptemp_stat,tce_cap_stat,tce_hap_stat,tce_rb_tpdur,tce_rb_tcount0,tce_rb_tcount1,tce_rb_tcount2,tce_rb_tcount3,tce_rb_tcount4,tce,tt
129,18172,295.31337,44.082679999999996,q1_q17_dr25_tce,008/008176/008176169/dv/kplr008176169-20160209194854_dvr.pdf,008/008176/008176169/dv/kplr008176169-002-20160209194854_dvs.pdf,0,8176169,2,4,8.718,10.02,3.84e-05,19.687578,0.000346,44.082319,1.49,0.7706,1.25,-1.301,-1.0,0.0,0.0018899999999999998,0.001576,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1,0,-1,0,-1,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1,0,-1,0,-1,0,21.1,1,claret_nonlinear_limb_darkening_model_2011,-0.2777604,0.48096400000000006,0.041201999999999996,0.5100060000000001,mandel-agol_geometric_transit_model,12.52,479.4,734.4,0.024871599999999997,232.77,0,0,0,0,1.383,4.793,0.2287,0.9744,0.02305,0.9323,1.5590000000000002,20.06,2.219,5.297999999999999,159.9,1374.0,0.013614600000000001,368.66,0.0031673645,0.042193798,10.079578999999999,65.430736,0.1449,89.18,23.4,258.0,169.0,5659.0,0.19,4.36,0.3,-0.04,01-MAY-2016,9.662,10.6,27.0,19.72,85.17,0.6718,-5.671,3.167,3.983,136.0,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.29,1.041,14.91,1.25,0.5660000000000001,0.024871599999999997,2455070.0,,,,,,,,,,,,,,,,,72.0,91.77,0.38,1.05,-1.0,368.662,-1.0,232.787,-1.0,2455070.0,-1.0,19.85,-1.0,5.103,-1.0,1218.0,1,68590.0,547.0,3.787,401.1,104.3,-0.01154,9119.0,4150.0,3898.7,315.0,2.197,11.53,2.145,3.8,31,0,1,1,0,2,008176169-02,"[232.77000000000001, 601.43000000000006, 970.09000000000015, 1338.7500000000002]"
130,18173,295.36779,44.0052,q1_q17_dr25_tce,008/008176/008176341/dv/kplr008176341-20160209194854_dvr.pdf,008/008176/008176341/dv/kplr008176341-001-20160209194854_dvs.pdf,0,8176341,1,4,9.829,12.08,4.7e-05,19.691285999999998,0.000566,44.004857,1.82,3.8960000000000004,2.04,-1.2329999999999999,0.00406,-0.008148,0.00474,0.0024129999999999998,8.2671,0.838,2.7669,0.233,-0.95304,0.7959999999999999,2.9265,-1,0,-1,0,-1,0,0.847,2.7126,0.244,-0.95325,0.8029999999999999,2.8752,-1,0,-1,0,-1,0,42.78,1,claret_nonlinear_limb_darkening_model_2011,-0.050642400000000004,-0.080032,0.42798159999999996,0.42376320000000006,mandel-agol_geometric_transit_model,12.53,601.5,678.8,0.0271529,232.78400000000002,0,0,0,0,16.01,8.064,0.26899999999999996,1.023,0.2238,0.9994,1.675,21.52,0.8374,10.76,318.4,2024.0,0.014223500000000002,369.98199999999997,0.15123722,0.07713700400000001,22.701607,52.788527,0.7079,88.92,26.1,257.0,210.0,6014.0,0.21,4.49,0.3,-0.08,01-MAY-2016,10.41,13.15,36.0,22.18,107.4,0.6983,-4.855,-2.316,6.848,-2.813,01011111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.3,0.958,17.3,1.037,0.402,0.0271529,2455070.0,,,,,,,,,,,,,,,,,85.0,129.3,0.42,1.03,-1.0,369.916,-1.0,232.892,-1.0,2455070.0,-1.0,20.05,-1.0,9.487,-1.0,1972.0,1,63700.0,662.0,3.0580000000000003,774.3,194.5,-0.01269,6861.0,27090.0,3612.06,3550.46,0.2533,0.945,1.307,0.235,31,1,0,0,1,2,008176341-01,"[232.78400000000002, 602.76599999999996, 972.74799999999993, 1342.73]"
131,18174,295.37057999999996,44.044129999999996,q1_q17_dr25_tce,008/008176/008176353/dv/kplr008176353-20160209194854_dvr.pdf,008/008176/008176353/dv/kplr008176353-001-20160209194854_dvs.pdf,0,8176353,1,4,8.999,10.72,4.02e-05,19.691457,0.0005009999999999999,44.043813,1.56,3.284,1.81,-1.1420000000000001,0.0012699999999999999,-0.002826,0.00149,0.0009664999999999999,11.264000000000001,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1,0,-1,0,-1,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1,0,-1,0,-1,0,7.425,1,claret_nonlinear_limb_darkening_model_2011,0.12471760000000001,-0.5216072,0.7791744,0.31157440000000003,mandel-agol_geometric_transit_model,11.35,1020.0,1161.0,0.038724800000000004,234.125,0,0,0,0,1.43,3.622,0.2447,0.9932,0.02337,0.9740000000000001,2.209,32.01,1.104,16.0,130.9,796.0,0.0221532,369.11400000000003,0.009634386,0.035574992,4.9342017,31.002641999999998,0.3279,88.2,24.9,260.0,182.0,6074.0,0.2,4.48,0.3,-0.34,01-MAY-2016,8.24,9.367,36.0,8.605,63.48,0.6807,-5.307,-33.63,8.43,-2.037,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.268,0.9329999999999999,15.75,1.0590000000000002,0.4952,0.038724800000000004,2455070.0,,,,,,,,,,,,,,,,,122.0,134.7,0.41,1.08,-1.0,369.194,-1.0,233.951,-1.0,2455070.0,-1.0,27.7,-1.0,13.85,-1.0,779.7,1,68270.0,951.0,7.841,675.1,84.65,0.01132,27930.0,18570.0,5191.0,738.07,1.504,6.678,1.975,0.5755,31,1,0,1,0,2,008176353-01,"[234.125, 603.23900000000003, 972.35300000000007, 1341.4670000000001]"
132,18193,294.284449,44.11272,q1_q17_dr25_tce,008/008240/008240296/dv/kplr008240296-20160209194854_dvr.pdf,008/008240/008240296/dv/kplr008240296-001-20160209194854_dvs.pdf,0,8240296,1,4,6.397,7.696000000000001,6.59e-05,19.618929,0.000737,44.111804,2.56,-1.311,2.65,-3.298,0.0033,0.0018149999999999998,0.0034700000000000004,0.004321,6.9562,0.133,2.7842,0.146,1.1588,0.135,3.0157,-1,0,-1,0,-1,0,0.133,2.5603,0.146,1.2229999999999999,0.136,2.8374,-1,0,-1,0,-1,0,0.007993,1,claret_nonlinear_limb_darkening_model_2011,-0.5141428,1.1340967,-0.4378184,0.6138348000000001,mandel-agol_geometric_transit_model,7.546,449.5,474.9,0.0334487,230.553,0,0,0,0,0.6212,3.363,0.1109,0.9525,0.06925,0.9008,1.538,13.68,1.899,2.4459999999999997,193.5,1265.0,0.016992900000000002,370.381,0.0047728433,0.039507781,34.008232,107.30743000000001,0.1888,89.52,10.7,207.0,155.0,5196.0,0.09,4.58,0.3,-0.02,01-MAY-2016,7.987,7.539,27.0,4.352,30.06,0.664,-4.605,5.715,4.239,110.1,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.109,0.78,11.59,0.9805,0.5984,0.0334487,2455060.0,,,,,,,,,,,,,,,,,46.0,38.94,0.09,0.44,-1.0,370.37199999999996,-1.0,230.55,-1.0,2455060.0,-1.0,14.45,-1.0,6.926,-1.0,1473.0,1,68830.0,423.0,4.034,446.2,101.6,-0.02758,19700.0,7327.0,3799.41,335.09,2.688,10.71,2.6260000000000003,1.54,31,3,1,0,0,0,008240296-01,"[230.553, 600.93399999999997, 971.31499999999994, 1341.6959999999999]"
133,18220,294.75155,44.28804,q1_q17_dr25_tce,008/008307/008307889/dv/kplr008307889-20160209194854_dvr.pdf,008/008307/008307889/dv/kplr008307889-001-20160209194854_dvs.pdf,0,8307889,1,3,12.2,13.59,3.47e-05,19.650048,0.000478,44.2875,1.34,-2.137,1.72,-1.943,0.005,0.006869,0.0066,0.008012,12.29,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1,0,-1,0,-1,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1,0,-1,0,-1,0,0.3018,1,claret_nonlinear_limb_darkening_model_2011,-0.2113824,0.3078236,0.16658820000000002,0.4804992,mandel-agol_geometric_transit_model,13.42,369.7,666.5,0.039101300000000005,240.297,0,0,0,0,13.51,8.999,0.2368,0.9843,0.1988,0.9836,1.5959999999999999,15.67,0.7981,7.832999999999999,348.9,3085.0,0.0176026,366.05400000000003,0.12493823,0.08475777599999999,30.061674,81.651126,0.392,89.31,23.9,253.0,190.0,5768.0,0.2,4.44,0.3,-0.06,01-MAY-2016,8.698,8.587,27.0,16.7,138.9,0.6843,-5.867999999999999,3.263,5.044,4.591,00011111111111111000000000000000,KIC0,KIC0,KIC0,DSEP,0.27399999999999997,0.973,19.86,0.9871,0.4317,0.039101300000000005,2455070.0,,,,,,,,,,,,,,,,,73.0,95.61,0.37,0.97,-1.0,366.033,-1.0,240.35299999999998,-1.0,2455070.0,-1.0,12.99,-1.0,3.168,-1.0,2309.0,1,59850.0,533.0,4.426,1020.0,208.0,-0.02556,6716.0,19990.0,3541.03,2618.68,0.3359,1.256,3.448,3.611,31,0,0,0,1,2,008307889-01,"[240.297, 606.351, 972.40499999999997, 1338.4590000000001]"
134,18251,294.320539,44.16325,q1_q17_dr25_tce,008/008240/008240396/dv/kplr008240396-20160209194854_dvr.pdf,008/008240/008240396/dv/kplr008240396-003-20160209194854_dvs.pdf,0,8240396,3,3,5.832000000000001,8.004,4.6299999999999994e-05,19.621451,0.000826,44.164555,1.79,3.173,2.97,4.699,0.0023,-0.003616,0.0037700000000000003,-0.005382,9.2717,0.0946,-5.4424,0.0997,-0.41245,0.0946,5.457999999999999,-1,0,-1,0,-1,0,0.0946,-5.5535,0.0997,-0.21045,0.0946,5.5575,-1,0,-1,0,-1,0,0.4729,1,claret_nonlinear_limb_darkening_model_2011,0.11765199999999999,-0.46254399999999996,0.6660835999999999,0.3768716,mandel-agol_geometric_transit_model,7.666,400.4,424.2,0.0284522,233.291,0,0,0,0,1.515,4.7780000000000005,0.2602,1.053,0.01932,0.9494,1.625,16.94,3.073,5.646,203.7,1229.0,0.0159152,369.142,0.0039867098,0.040060287,11.638859,70.69160600000001,0.1409,89.23,26.8,284.0,217.0,6323.0,0.19,4.42,0.3,-0.08,01-MAY-2016,7.149,6.372000000000001,27.0,7.354,32.74,0.6863,-5.239,3.011,4.875,-1.825,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.32899999999999996,1.093,11.66,0.9578,0.6546,0.0284522,2455070.0,,,,,,,,,,,,,,,,,74.0,81.57,0.58,1.54,-1.0,369.153,-1.0,233.28099999999998,-1.0,2455070.0,-1.0,14.38,-1.0,3.673,-1.0,1109.0,1,68170.0,612.0,2.97,634.0,159.6,-0.022619999999999998,16930.0,8056.0,5012.9,437.4,2.101,10.79,6.0329999999999995,4.015,31,1,2,0,0,0,008240396-03,"[233.291, 602.43299999999999, 971.57500000000005, 1340.7170000000001]"
135,18280,294.85038,44.21365,q1_q17_dr25_tce,008/008308/008308199/dv/kplr008308199-20160209194854_dvr.pdf,008/008308/008308199/dv/kplr008308199-001-20160209194854_dvs.pdf,0,8308199,1,4,5.131,7.18,5.0600000000000003e-05,19.656669,0.000588,44.21353,1.96,-0.8718,2.12,-0.4334,0.0016699999999999998,0.0006622,0.00182,0.0001816,0.2406,2.88,2.9689,2.2,1.3634,2.77,3.267,-1,0,-1,0,-1,0,2.86,2.6466,2.2,1.3867,2.73,2.9879,-1,0,-1,0,-1,0,2.419,1,claret_nonlinear_limb_darkening_model_2011,0.08908839999999998,-0.40305440000000003,0.6422416,0.37444720000000004,mandel-agol_geometric_transit_model,8.475,388.5,437.0,0.017904,232.75400000000002,0,0,0,0,1.321,3.9339999999999997,0.2752,1.023,0.031030000000000002,0.9365,1.1079999999999999,11.33,1.409,2.502,121.8,841.0,0.0102224,369.88699999999994,0.0029952785,0.032504764,24.467888000000002,108.38678,0.1276,89.5,29.7,285.0,237.0,6204.0,0.21,4.37,0.3,-0.12,01-MAY-2016,7.265,7.902,36.0,6.581,80.24,0.6859999999999999,-3.602,188.8,3.512,1.764,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.358,1.109,10.47,1.18,0.5016,0.017904,2455070.0,,,,,,,,,,,,,,,,,57.0,61.38,0.65,1.56,-1.0,369.86800000000005,-1.0,232.774,-1.0,2455070.0,-1.0,11.02,-1.0,2.927,-1.0,796.3,1,67730.0,484.0,2.8280000000000003,312.1,108.3,-0.002071,11620.0,6413.0,4573.67,482.04,1.8119999999999998,8.88,4.397,4.573,24,1,0,0,0,3,008308199-01,"[232.75400000000002, 602.64099999999996, 972.52799999999991, 1342.415]"
136,18281,294.858679,44.27083,q1_q17_dr25_tce,008/008308/008308229/dv/kplr008308229-20160209194854_dvr.pdf,008/008308/008308229/dv/kplr008308229-001-20160209194854_dvs.pdf,0,8308229,1,4,6.31,8.2,5.36e-05,19.657304,0.0005740000000000001,44.270939,2.07,2.2840000000000003,2.07,0.3913,0.002,-0.002601,0.00201,-0.00026619999999999997,2.6822,0.462,-0.62555,0.605,-5.5586,0.604,5.5936,-1,0,-1,0,-1,0,0.479,-0.8879299999999999,0.657,-5.6034,0.723,5.6734,-1,0,-1,0,-1,0,0.2705,1,claret_nonlinear_limb_darkening_model_2011,-0.27707600000000004,0.4736536,0.0426996,0.5134704000000001,mandel-agol_geometric_transit_model,10.16,887.8,1106.0,0.0245091,241.477,0,0,0,0,1.099,3.728,0.2369,0.9826,0.038860000000000006,0.9048,1.5830000000000002,24.43,1.784,3.9410000000000003,119.3,952.2,0.0136376,365.67699999999996,0.0027330809000000005,0.033854428,10.820492,57.205073,0.2098,89.09,23.9,256.0,173.0,5718.0,0.2,4.41,0.3,0.0,01-MAY-2016,8.086,8.611,36.0,11.65,48.0,0.7004,-4.683,2.016,6.272,1.321,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.28600000000000003,1.0090000000000001,11.71,1.239,0.5711,0.0245091,2455070.0,,,,,,,,,,,,,,,,,99.0,126.0,0.38,1.01,-1.0,365.631,-1.0,241.62599999999998,-1.0,2455070.0,-1.0,25.07,-1.0,9.07,-1.0,829.7,1,68670.0,766.0,4.896,603.7,167.4,-0.008756,23080.0,11030.0,4871.32,417.67,2.093,11.03,4.852,1.375,31,2,0,0,0,2,008308229-01,"[241.477, 607.154, 972.8309999999999, 1338.5079999999998]"
137,18282,294.86757,44.26781,q1_q17_dr25_tce,008/008308/008308255/dv/kplr008308255-20160209194854_dvr.pdf,008/008308/008308255/dv/kplr008308255-001-20160209194854_dvs.pdf,0,8308255,1,4,9.277000000000001,8.941,4.51e-05,19.657857,0.0006389999999999999,44.267459,1.74,0.7469,2.3,-1.264,0.00228,-0.0008761000000000001,0.00302,0.0016989999999999998,1.6354,0.622,1.0275,1.74,-5.6174,1.72,5.7106,-1,0,-1,0,-1,0,0.626,0.9488,1.74,-5.5554,1.72,5.6359,-1,0,-1,0,-1,0,0.001401,1,claret_nonlinear_limb_darkening_model_2011,0.04345159999999999,-0.3067208,0.5983268,0.37453000000000003,mandel-agol_geometric_transit_model,9.395,469.3,731.8,0.0366493,235.86,0,0,0,0,9.325,6.499,0.2485,1.004,0.1255,0.9843,2.168,16.57,1.084,8.287,210.4,1247.0,0.018842599999999998,368.30400000000003,0.072577655,0.05174509099999999,28.217745,62.939980000000006,0.5141,89.1,27.0,286.0,210.0,6061.0,0.19,4.31,0.3,-0.16,01-MAY-2016,7.056,7.968999999999999,36.0,11.78,86.12,0.6612,-4.752,-8.112,3.592,-9.072000000000001,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.348,1.151,13.52,1.051,0.5315,0.0366493,2455070.0,,,,,,,,,,,,,,,,,96.0,142.3,0.6,1.59,-1.0,368.267,-1.0,235.899,-1.0,2455070.0,-1.0,15.27,-1.0,6.178999999999999,-1.0,976.9,1,69990.0,770.0,4.077,533.6,124.6,-0.005414,7011.0,19890.0,4049.65,2853.3,0.3525,1.319,4.934,3.0410000000000004,31,2,0,0,0,2,008308255-01,"[235.86000000000001, 604.16399999999999, 972.46800000000007, 1340.7720000000002]"
138,18312,295.472081,44.18891,q1_q17_dr25_tce,008/008244/008244060/dv/kplr008244060-20160209194854_dvr.pdf,008/008244/008244060/dv/kplr008244060-001-20160209194854_dvs.pdf,0,8244060,1,3,10.81,11.97,4.05e-05,19.698179,0.000459,44.188933,1.57,1.5490000000000002,1.65,0.08305,0.00218,-0.0017219999999999998,0.00235,0.0001125,1.2466,0.8190000000000001,0.79989,0.129,-1.6082,0.467,1.7962,-1,0,-1,0,-1,0,0.831,0.76351,0.126,-1.525,0.47100000000000003,1.7054,-1,0,-1,0,-1,0,0.3587,1,claret_nonlinear_limb_darkening_model_2011,-0.1826172,0.23945639999999999,0.20672240000000003,0.4749916,mandel-agol_geometric_transit_model,12.1,384.5,504.1,0.027651299999999997,230.77900000000002,0,0,0,0,1.2930000000000001,4.183,0.2551,1.013,0.024069999999999998,0.9364,1.067,12.47,1.624,3.457,150.1,1347.0,0.013413999999999999,370.911,0.0031649836,0.041754858,17.511232,103.73989,0.09985,89.48,23.7,246.0,175.0,5851.0,0.2,4.51,0.3,-0.04,01-MAY-2016,9.244,9.732000000000001,27.0,27.9,82.88,0.6751,-4.976,-4.332,4.684,-3.923,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.275,0.9179999999999999,17.73,1.011,0.4158,0.027651299999999997,2455060.0,,,,,,,,,,,,,,,,,64.0,107.3,0.33,0.86,-1.0,370.917,-1.0,230.77200000000002,-1.0,2455060.0,-1.0,12.3,-1.0,3.023,-1.0,1172.0,1,70070.0,621.0,3.966,686.6,173.2,0.003703,22140.0,10400.0,4634.99,368.09,2.128,11.9,3.832,0.8395,24,2,0,1,0,0,008244060-01,"[230.77900000000002, 601.69000000000005, 972.60100000000011, 1343.5120000000002]"
139,18332,290.087089,44.265240000000006,q1_q17_dr25_tce,008/008294/008294896/dv/kplr008294896-20160209194854_dvr.pdf,008/008294/008294896/dv/kplr008294896-001-20160209194854_dvs.pdf,0,8294896,1,4,5.949,7.428,4.9e-05,19.339098,0.00044100000000000004,44.265944,1.89,-1.5859999999999999,1.59,2.5340000000000003,0.00112,0.001239,0.000953,-0.001666,9.9437,1.25,3.6605,0.644,2.0211,0.823,4.1814,-1,0,-1,0,-1,0,0.9179999999999999,3.2934,0.588,2.1378,0.47700000000000004,3.9264,-1,0,-1,0,-1,0,0.04701,1,claret_nonlinear_limb_darkening_model_2011,-0.5102260000000001,1.144752,-0.474516,0.641934,mandel-agol_geometric_transit_model,7.343,654.8,593.8,0.032005,228.59099999999998,0,0,0,0,1.281,2.0469999999999997,0.1422,0.9809,2.168,0.6262,3.014,18.1,3.3539999999999996,0.6646,83.77,589.0,0.0165471,371.91,0.013957933,0.023153927999999997,280.68036,126.99206000000001,1.6030000000000002,89.72,13.5,211.0,183.0,5265.0,0.12,4.58,0.3,0.14,01-MAY-2016,7.0729999999999995,7.941,36.0,8.515,43.57,0.7009,-3.299,-6.164,3.1289999999999996,158.0,01010101010101010000000000000000,KIC0,KIC0,KIC0,DSEP,0.136,0.81,10.6,0.9886,0.4442,0.032005,2455060.0,,,,,,,,,,,,,,,,,126.0,115.6,0.12,0.47,-1.0,371.925,-1.0,228.512,-1.0,2455060.0,-1.0,14.86,-1.0,0.09763,-1.0,514.8,1,32770.0,871.0,2.9210000000000003,207.4,65.42,-0.03764,26210.0,33150.0,4152.05,1301.66,0.7906,3.0269999999999997,-0.4243,6.853,31,2,0,0,0,2,008294896-01,"[228.59099999999998, 600.50099999999998, 972.41100000000006, 1344.3210000000001]"
140,18343,295.45602,44.05547,q1_q17_dr25_tce,008/008176/008176601/dv/kplr008176601-20160209194854_dvr.pdf,008/008176/008176601/dv/kplr008176601-001-20160209194854_dvs.pdf,0,8176601,1,4,8.394,10.11,4.96e-05,19.697076000000003,0.0005809999999999999,44.055816,1.93,0.3157,2.09,1.247,0.00165,-0.0005623,0.0018,-0.001141,1.5186,0.561,1.5495,1.93,-0.72775,0.966,1.7119,-1,0,-1,0,-1,0,0.75,1.3855,1.5,-0.9964200000000001,1.48,1.7066,-1,0,-1,0,-1,0,24.48,1,claret_nonlinear_limb_darkening_model_2011,0.15649939999999998,-0.6039982,0.854195,0.28266399999999997,mandel-agol_geometric_transit_model,9.83,470.0,571.9,0.012697100000000001,233.815,0,0,0,0,1.396,2.6239999999999997,0.2361,0.9796,3.18,0.5141,1.913,11.55,2.032,0.41600000000000004,102.2,845.9,0.00680846,369.435,0.012370748,0.02748113,480.83267,217.40697999999998,1.138,89.86,23.6,251.0,188.0,6026.0,0.2,4.52,0.3,-0.44,01-MAY-2016,9.417,11.06,36.0,8.574,80.1,0.6902,-4.8839999999999995,-2.009,6.693,-2.35,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.248,0.875,14.64,0.9727,0.4832,0.012697100000000001,2455070.0,,,,,,,,,,,,,,,,,85.0,106.6,0.35,0.94,-1.0,369.412,-1.0,233.83700000000002,-1.0,2455070.0,-1.0,12.5,-1.0,2.207,-1.0,715.6,1,68790.0,674.0,7.832000000000001,1098.0,113.5,0.02802,84220.0,81940.0,6617.55,1513.38,1.028,4.206,3.5669999999999997,-0.5446,24,3,0,0,0,1,008176601-01,"[233.815, 603.25, 972.68499999999995, 1342.1199999999999]"
141,18344,295.45602,44.05547,q1_q17_dr25_tce,008/008176/008176601/dv/kplr008176601-20160209194854_dvr.pdf,008/008176/008176601/dv/kplr008176601-002-20160209194854_dvs.pdf,0,8176601,2,4,5.518,8.521,3.5499999999999996e-05,19.697257999999998,0.000367,44.054094,1.38,7.379,1.32,-4.952,0.00233,-0.01251,0.00233,0.007853,57.515,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1,0,-1,0,-1,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1,0,-1,0,-1,0,0.1022,1,claret_nonlinear_limb_darkening_model_2011,0.15649939999999998,-0.6039982,0.854195,0.28266399999999997,mandel-agol_geometric_transit_model,13.87,242.5,352.3,0.0101667,172.77900000000002,0,0,0,0,1.229,4.204,0.2352,0.9758,0.037110000000000004,0.9159999999999999,0.6646,7.456,0.8597,1.692,159.6,1616.0,0.00546885,367.293,0.0031394396999999997,0.044030695999999994,38.58913,188.53606000000002,0.06794,89.72,23.6,252.0,188.0,6026.0,0.2,4.52,0.3,-0.44,01-MAY-2016,6.81,7.604,36.0,3.906,27.67,0.6647,-4.354,64.7,5.797000000000001,60.88,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.248,0.875,12.82,1.6280000000000001,0.5109,0.0101667,2455010.0,,,,,,,,,,,,,,,,,72.0,75.82,0.36,0.95,-1.0,367.341,-1.0,172.687,-1.0,2455010.0,-1.0,9.482000000000001,-1.0,3.963,-1.0,1748.0,1,67980.0,441.0,7.023,974.6,141.2,0.02669,28890.0,11790.0,5074.03,302.59,2.45,15.89,3.4619999999999997,10.52,12,3,0,0,0,1,008176601-02,"[172.77900000000002, 540.072, 907.36500000000001, 1274.6579999999999]"
142,18369,295.48708,44.15931,q1_q17_dr25_tce,008/008244/008244123/dv/kplr008244123-20160209194854_dvr.pdf,008/008244/008244123/dv/kplr008244123-001-20160209194854_dvs.pdf,0,8244123,1,4,5.835,7.732,5.629999999999999e-05,19.699119,0.000608,44.160561,2.18,-0.7739,2.19,4.504,0.00107,0.0003543,0.00108,-0.002124,8.7119,0.45399999999999996,-4.1835,0.49700000000000005,2.6055,0.466,4.9285,-1,0,-1,0,-1,0,0.45399999999999996,-4.1574,0.49700000000000005,2.5541,0.466,4.8793,-1,0,-1,0,-1,0,1.8780000000000001,1,claret_nonlinear_limb_darkening_model_2011,-0.2574206,0.44647440000000005,0.019456,0.5479765999999999,mandel-agol_geometric_transit_model,8.478,354.3,497.8,0.0241753,232.84900000000002,0,0,0,0,0.9725,2.7910000000000004,0.2913,1.04,0.040839999999999994,0.9472,1.57,10.86,2.02,2.2769999999999997,78.69,490.3,0.013158600000000001,368.923,0.003089544,0.025652011000000002,36.90044,102.08829,0.2145,89.47,27.7,254.0,203.0,5889.0,0.23,4.48,0.3,0.21,01-MAY-2016,6.904,6.827999999999999,36.0,3.563,79.29,0.6801,-4.683,3.787,3.742,-56.71,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.326,0.997,11.37,1.097,0.6057,0.0241753,2455070.0,,,,,,,,,,,,,,,,,70.0,89.26,0.43,0.99,-1.0,368.92800000000005,-1.0,232.842,-1.0,2455070.0,-1.0,11.25,-1.0,5.183,-1.0,535.0,1,68630.0,535.0,4.987,421.7,93.09,0.006683,32230.0,16990.0,5268.93,467.16,1.8969999999999998,10.72,4.872,6.193,24,3,0,0,0,1,008244123-01,"[232.84900000000002, 601.77200000000005, 970.69500000000005, 1339.6179999999999]"
